Date,Open,High,Low,Close,Adj Close,Volume,Returns,1M_Vol,2D_Vol,Intraday_Vol,Vol_Regime,Variance_Ratio,Trend_Regime,PnL,Cumulative_PnL,Hedge_Action
2020-03-02,208.8800048828125,216.57000732421875,205.94000244140625,216.4199981689453,210.22866821289062,112933900,0.05160346571929164,0.3423770890228811,0.5705144513162717,0.2322075171251733,High Volatility,0.6782215415986986,High Trend,0.0,-7.6157684326171875,False
2020-03-03,217.11000061035156,219.61000061035156,207.6199951171875,209.47999572753906,203.4871826171875,131953500,-0.032067394295036245,0.35552235144806366,0.9392030742910151,0.2635551939548972,High Volatility,0.7413182121501538,High Trend,0.0,-7.6157684326171875,False
2020-03-04,213.32000732421875,218.3300018310547,211.3699951171875,218.22000122070312,211.97715759277344,73086200,0.041722406622326735,0.382485767740008,0.8282884610130892,0.26412570883944,High Volatility,0.6905504233532098,High Trend,0.0,-7.6157684326171875,False
2020-03-05,212.69000244140625,216.36000061035156,210.10000610351562,211.58999633789062,205.53684997558594,78705500,-0.030382083099537938,0.38572960586043814,0.8093708897621421,0.26327400539817464,High Volatility,0.6825351266747995,High Trend,0.0,-7.6157684326171875,False
2020-03-06,204.6699981689453,209.14999389648438,202.91000366210938,208.02000427246094,202.0689697265625,89828400,-0.0168723041607155,0.3877984758009648,0.151646892480384,0.26246573739230145,Low Volatility,0.6768096157423021,High Trend,-3.4678802490234375,-11.083648681640625,True
2020-03-09,193.47999572753906,201.16000366210938,192.11000061035156,193.57000732421875,188.0323944091797,116424000,-0.06946427913388653,0.445512297531435,0.5903434549301869,0.26773020589389857,Low Volatility,0.6009490812652769,High Trend,-14.036575317382812,-25.120223999023438,True
2020-03-10,201.11000061035156,204.3000030517578,193.67999267578125,204.11000061035156,198.2707977294922,100599200,0.05445020977626114,0.49511457746532417,1.3909366882769152,0.2760753272479378,High Volatility,0.5575988666325887,High Trend,0.0,-25.120223999023438,False
2020-03-11,199.35000610351562,200.75,192.72999572753906,195.22000122070312,189.63519287109375,89168800,-0.04355459783936666,0.508208098139165,1.1001012370631182,0.2757252043443276,High Volatility,0.5425439015118262,High Trend,0.0,-25.120223999023438,False
2020-03-12,182.08999633789062,190.77999877929688,176.94000244140625,177.32000732421875,172.2472381591797,137820700,-0.09169160243232743,0.5842450086600881,0.5403365364372685,0.310554586391228,Low Volatility,0.531548548619108,High Trend,-17.387954711914062,-42.5081787109375,True
2020-03-13,187.07000732421875,194.47999572753906,178.1300048828125,192.33999633789062,186.8375244140625,134882000,0.08470548736113503,0.6707988907933438,1.9800524220934053,0.3512947646336534,High Volatility,0.5236961024461182,High Trend,0.0,-42.5081787109375,False
2020-03-16,174.14999389648438,184.67999267578125,169.16000366210938,169.3000030517578,164.45669555664062,92054400,-0.1197876546887996,0.7726280948241562,2.2954298264872524,0.3817623697525258,High Volatility,0.4941088374988639,High Trend,0.0,-42.5081787109375,False
2020-03-17,175.47000122070312,184.38999938964844,169.77999877929688,182.13999938964844,176.9293670654297,121257100,0.07584167653723384,0.831943727900488,2.195933796754602,0.38822205709481633,High Volatility,0.4666446107773927,High Trend,0.0,-42.5081787109375,False
2020-03-18,171.61000061035156,179.22000122070312,166.8000030517578,176.60000610351562,171.54783630371094,114156300,-0.030416266394762026,0.8336307667710893,1.192742451224719,0.37808425308742777,Low Volatility,0.45353922642738514,High Trend,0.0,-42.5081787109375,False
2020-03-19,175.69000244140625,183.49000549316406,171.6300048828125,177.66000366210938,172.57749938964844,120896500,0.006002192205529111,0.8325464329362037,0.4087961839101009,0.35549526703009376,Low Volatility,0.4269975258633228,High Trend,0.0,-42.5081787109375,False
2020-03-20,181.74000549316406,182.8699951171875,170.10000610351562,170.6999969482422,165.81663513183594,118983900,-0.03917581539727666,0.8376060110398952,0.5071218776003026,0.34928079534540274,Low Volatility,0.4169989120681782,High Trend,-6.7608642578125,-49.26904296875,True
2020-03-23,170.9199981689453,174.2100067138672,164.92999267578125,170.4600067138672,165.93634033203125,124639800,0.0007219130945466112,0.8388059888729814,0.44785089158079505,0.33012726789165153,Low Volatility,0.39356808638814095,High Trend,0.0,-49.26904296875,False
2020-03-24,179.91000366210938,183.8300018310547,177.9499969482422,183.66000366210938,178.78607177734375,94881800,0.07743771749817285,0.888641327509724,0.861132768687399,0.3139531970865666,Low Volatility,0.3532957419011453,High Trend,12.8497314453125,-36.4193115234375,True
2020-03-25,184.4199981689453,189.50999450683594,179.97999572753906,182.3000030517578,177.462158203125,88754900,-0.007405015172924245,0.8856852331423735,0.9523573122386919,0.31117388555324815,Low Volatility,0.3513368789600527,High Trend,0.0,-36.4193115234375,False
2020-03-26,183.8699951171875,192.72000122070312,183.61000061035156,191.89999389648438,186.80740356445312,79887600,0.05266049650219773,0.9084288616348519,0.6742336963487296,0.2929713508405342,Low Volatility,0.32250334969904965,High Trend,9.345245361328125,-27.074066162109375,True
2020-03-27,186.92999267578125,190.50999450683594,184.66000366210938,185.3000030517578,180.3824920654297,58845000,-0.03439323804319505,0.9000031746155882,0.9771757467240803,0.30476005928279404,Low Volatility,0.3386210936566574,High Trend,-6.4249114990234375,-33.49897766113281,True
2020-03-30,187.05999755859375,192.49000549316406,186.33999633789062,192.0399932861328,186.94366455078125,49356900,0.03637366581548074,0.9104217554312833,0.7943565256858068,0.3124870042568219,Low Volatility,0.3432332349184595,High Trend,6.5611724853515625,-26.93780517578125,True
2020-03-31,191.72000122070312,195.25,189.1999969482422,190.39999389648438,185.34718322753906,62659300,-0.008539906003653397,0.8897370640182888,0.5041535932903956,0.321962669785502,Low Volatility,0.36186271518400404,High Trend,0.0,-26.93780517578125,False
2020-04-01,184.77000427246094,187.66000366210938,180.86000061035156,182.30999755859375,177.4718780517578,53715400,-0.04248947860250585,0.8945300499417306,0.38108300727694344,0.32653977775785914,Low Volatility,0.3650405906197672,High Trend,-7.87530517578125,-34.8131103515625,True
2020-04-02,181.24000549316406,190.10000610351562,180.97000122070312,186.00999450683594,181.07371520996094,56465300,0.02029525577653879,0.8834501540700461,0.7047568954979766,0.31879927762357346,Low Volatility,0.3608571192781713,High Trend,3.601837158203125,-31.211273193359375,True
2020-04-03,185.5500030517578,187.07000732421875,181.2899932861328,183.3699951171875,178.50372314453125,47487600,-0.014193070830019083,0.8795885672201538,0.3871305060146986,0.3169798717403772,Low Volatility,0.36037288745368573,High Trend,-2.5699920654296875,-33.78126525878906,True
2020-04-06,190.47999572753906,197.64999389648438,189.19000244140625,196.47999572753906,191.2658233642578,64763500,0.07149486853780251,0.9172894159054449,0.9618447338791419,0.30808680979958714,Low Volatility,0.335866526373771,High Trend,12.762100219726562,-21.0191650390625,True
2020-04-07,202.3699951171875,202.66000366210938,196.0,196.39999389648438,191.18795776367188,69904500,-0.0004071067126176775,0.8829002333520751,0.8070976704581155,0.31507996509368413,Low Volatility,0.35686927377675676,High Trend,0.0,-21.0191650390625,False
2020-04-08,198.14999389648438,201.1699981689453,196.1699981689453,200.57000732421875,195.247314453125,45940400,0.021232282288777382,0.8654968050208954,0.24290153910703385,0.3296172457230224,Low Volatility,0.3808416666715073,High Trend,4.059356689453125,-16.959808349609375,True
2020-04-09,202.35000610351562,203.22000122070312,199.02999877929688,200.86000061035156,195.5295867919922,68252600,0.0014457168830097622,0.8504112870112014,0.22210364582812844,0.34489324788074444,Low Volatility,0.4055605248289721,High Trend,0.0,-16.959808349609375,False
2020-04-13,200.0,203.4199981689453,198.75,203.02999877929688,197.64199829101562,42853900,0.010803538910306498,0.7778752985759534,0.10504129173765221,0.3455179180041808,Low Volatility,0.44418162993055077,High Trend,2.1124114990234375,-14.847396850585938,True
2020-04-14,207.22999572753906,212.5,206.4199981689453,211.86000061035156,206.23770141601562,63959600,0.043491278166209124,0.7385936971617418,0.3669189631313658,0.3199948652465563,Low Volatility,0.43324884368256644,High Trend,8.595703125,-6.2516937255859375,True
2020-04-15,208.47999572753906,211.8300018310547,207.1199951171875,209.42999267578125,203.87217712402344,47036000,-0.011469892632387957,0.5861854413058278,0.6169376121129451,0.2899698491872468,Low Volatility,0.49467255369101215,High Trend,-2.3655242919921875,-8.617218017578125,True
2020-04-16,211.69000244140625,214.3699951171875,209.69000244140625,213.25,207.59080505371094,64657400,0.018239997149906984,0.5377641850338495,0.3334926856924905,0.25856418566620376,Low Volatility,0.48081332461723625,High Trend,3.7186279296875,-4.898590087890625,True
2020-04-17,216.1699981689453,216.50999450683594,212.0800018310547,215.2899932861328,209.57666015625,62863200,0.009566199726549707,0.519123210204193,0.09736313460145662,0.23807273469519474,Low Volatility,0.4586054524542463,High Trend,0.0,-4.898590087890625,False
2020-04-20,213.36000061035156,215.8800048828125,212.57000732421875,212.74000549316406,207.09434509277344,38249100,-0.011844425145557058,0.5245427615444725,0.24033366812449247,0.22341344748731717,Low Volatility,0.4259203707806297,High Trend,0.0,-4.898590087890625,False
2020-04-21,210.60000610351562,211.16000366210938,203.6300048828125,204.88999938964844,199.45266723632812,72932800,-0.03689950033653511,0.5219487882398597,0.2812425214934986,0.17679064124632876,Low Volatility,0.3387126193788293,High Trend,-7.6416778564453125,-12.540267944335938,True
2020-04-22,209.10000610351562,212.35000610351562,208.3300018310547,210.97000122070312,205.3712921142578,40089100,0.029674333063276714,0.5255495544009404,0.7472894265187909,0.16413234899725884,Low Volatility,0.3123061329285091,High Trend,5.9186248779296875,-6.62164306640625,True
2020-04-23,211.7899932861328,214.44000244140625,210.10000610351562,210.52000427246094,204.93324279785156,43278500,-0.0021329627519826033,0.46732721263870214,0.3570360100214067,0.16825387440566097,Low Volatility,0.36003440385086377,High Trend,0.0,-6.62164306640625,False
2020-04-24,210.97000122070312,214.3000030517578,209.5,213.83999633789062,208.16513061523438,34231900,0.015770441990081485,0.4652620100101646,0.20096521980464313,0.15204870573364593,Low Volatility,0.3268023231261115,High Trend,3.2318878173828125,-3.3897552490234375,True
2020-04-27,216.19000244140625,216.6300048828125,214.5,215.55999755859375,209.8394775390625,36451700,0.008043359225820224,0.4360954251993509,0.08673628890933527,0.1496289896486611,Low Volatility,0.3431106611133599,High Trend,0.0,-3.3897552490234375,False
2020-04-28,217.32000732421875,217.32000732421875,211.2100067138672,211.5,205.88722229003906,46862800,-0.01883466016678248,0.42104990358317446,0.3017050194065555,0.14908083942130307,Low Volatility,0.3540692876369548,High Trend,-3.9522552490234375,-7.342010498046875,True
2020-04-29,216.19000244140625,219.97000122070312,215.13999938964844,219.0,213.18821716308594,48716400,0.03546113640195592,0.42024928694334973,0.6094688049065857,0.14888552541133546,Low Volatility,0.35427906729894215,High Trend,7.300994873046875,-0.041015625,True
2020-04-30,219.9499969482422,220.0399932861328,217.35000610351562,218.91000366210938,213.1005859375,43359500,-0.00041105097998406226,0.4174925009443297,0.4026643046921241,0.15605234157426143,Low Volatility,0.3737847775020757,High Trend,0.0,-0.041015625,False
2020-05-01,214.5,216.6699981689453,211.67999267578125,212.74000549316406,207.09434509277344,48795000,-0.028185003895240923,0.3986459656013347,0.3117618482558474,0.1510563451802049,Low Volatility,0.3789235517593788,High Trend,-6.0062408447265625,-6.0472564697265625,True
2020-05-04,211.4600067138672,215.4499969482422,211.1199951171875,215.22000122070312,209.50851440429688,32841000,0.01165734057316703,0.3963161536460602,0.4472292074598315,0.12420485229133303,Low Volatility,0.3133984097005978,High Trend,2.4141693115234375,-3.633087158203125,True
2020-05-05,217.44000244140625,220.13999938964844,216.85000610351562,217.66000366210938,211.88377380371094,37783100,0.011337292931352883,0.3886960470570542,0.0035925258693404556,0.12473217824486578,Low Volatility,0.320899013996294,High Trend,2.3752593994140625,-1.2578277587890625,True
2020-05-06,219.39999389648438,221.0399932861328,218.11000061035156,219.0,213.18821716308594,36455200,0.006156409884333192,0.3139339070347473,0.05815526796867934,0.10426689707191208,Low Volatility,0.33213009087410067,High Trend,0.0,-1.2578277587890625,False
2020-05-07,221.82000732421875,222.72999572753906,220.4199981689453,221.82000732421875,215.93338012695312,38624800,0.012876710544313053,0.31422812792463817,0.07543518781726632,0.10212340608439041,Low Volatility,0.3249976593721197,High Trend,2.7451629638671875,1.487335205078125,True
2020-05-08,223.5500030517578,225.0,222.47999572753906,224.86000061035156,218.89266967773438,31852300,0.013704641445622778,0.31069212361495313,0.009293501317871829,0.10560222753537356,Low Volatility,0.33989348138818115,High Trend,2.95928955078125,4.446624755859375,True
2020-05-11,223.49000549316406,227.92999267578125,223.25,226.8699951171875,220.84933471679688,35714100,0.008938924459842346,0.31050164894282406,0.0534950404893582,0.1055934292916032,Low Volatility,0.3400736506589285,High Trend,0.0,4.446624755859375,False
2020-05-12,227.49000549316406,228.10000610351562,222.08999633789062,222.1199951171875,216.22537231445312,41054100,-0.020937180581835246,0.3235067794610082,0.3353584473516815,0.10762216492683979,Low Volatility,0.33267359993551954,High Trend,-4.62396240234375,-0.177337646484375,True
2020-05-13,222.66000366210938,224.61000061035156,216.7100067138672,219.33999633789062,213.51913452148438,65521200,-0.012515819785631432,0.29537565196401344,0.09452954048941345,0.11686272947676114,Low Volatility,0.39564103777585197,High Trend,-2.70623779296875,-2.883575439453125,True
2020-05-14,217.97000122070312,221.8699951171875,215.99000549316406,221.8300018310547,215.94308471679688,51549300,0.01135237926448518,0.29300921236223987,0.26791986985457883,0.11879773197106876,Low Volatility,0.4054402624863621,High Trend,2.4239501953125,-0.459625244140625,True
2020-05-15,218.77999877929688,223.3300018310547,218.3300018310547,223.27000427246094,217.34487915039062,55747200,0.006491499533000322,0.28804653100847344,0.05456323966059015,0.11890069432660808,Low Volatility,0.4127829413891132,High Trend,0.0,-0.459625244140625,False
2020-05-18,226.27999877929688,228.67999267578125,225.47000122070312,227.42999267578125,221.3944854736328,42398100,0.018632168096493595,0.2925860648882543,0.13627866663290636,0.12103315307753577,Low Volatility,0.413666840639732,High Trend,4.0496063232421875,3.5899810791015625,True
2020-05-19,227.6999969482422,229.85000610351562,226.7100067138672,226.86000061035156,220.83963012695312,36237300,-0.002506184133234779,0.28846500228227445,0.23727741529377777,0.12203748089555362,Low Volatility,0.42305818705915355,High Trend,0.0,3.5899810791015625,False
2020-05-20,229.5,231.75999450683594,229.47999572753906,231.38999938964844,225.24935913085938,37417000,0.01996801480500232,0.2540110598689082,0.25227225740724574,0.11222003436904998,Low Volatility,0.4417919220799491,High Trend,4.40972900390625,7.9997100830078125,True
2020-05-21,231.44000244140625,232.13999938964844,228.33999633789062,228.8699951171875,222.7962646484375,43642900,-0.010890572527652576,0.24494086670038204,0.3463867837159109,0.11255488496033181,Low Volatility,0.4595186033125776,High Trend,-2.453094482421875,5.5466156005859375,True
2020-05-22,228.4499969482422,229.8699951171875,227.5,229.66000366210938,223.56527709960938,28762400,0.0034516397857269343,0.24394124805079442,0.16099093393510988,0.11616194382037172,Low Volatility,0.47618820002176926,High Trend,0.0,5.5466156005859375,False
2020-05-26,233.36000061035156,233.57000732421875,228.7899932861328,229.0399932861328,222.96176147460938,33055300,-0.0026995051862687136,0.24134166319572647,0.0690464310647547,0.11545243762620305,Low Volatility,0.4783775668794157,High Trend,0.0,5.5466156005859375,False
2020-05-27,228.69000244140625,230.41000366210938,223.94000244140625,230.2899932861328,224.17857360839844,55665600,0.005457492467503711,0.24087860549185822,0.09156207157540591,0.1163038610015213,Low Volatility,0.4828318428863223,High Trend,0.0,5.5466156005859375,False
2020-05-28,229.11000061035156,233.47000122070312,229.0500030517578,229.99000549316406,223.8865966796875,42784300,-0.0013024301297454022,0.2279219173701196,0.0758799429600517,0.11126750115351956,Low Volatility,0.48818254267681344,High Trend,0.0,5.5466156005859375,False
2020-05-29,230.3800048828125,233.60000610351562,228.75999450683594,233.36000061035156,227.16714477539062,50691800,0.014652722156461184,0.20173702696778856,0.17909614022636405,0.1108592555033201,Low Volatility,0.5495235910313134,High Trend,3.280548095703125,8.827163696289062,True
2020-06-01,232.4600067138672,234.4499969482422,232.0,234.05999755859375,227.8485870361328,25776000,0.0029997395152188133,0.20133335140033923,0.13080440573265908,0.11232894691176802,Low Volatility,0.5579251829390586,High Trend,0.0,8.827163696289062,False
2020-06-02,234.5,235.69000244140625,232.00999450683594,235.6300048828125,229.37684631347656,33383400,0.0067073458616682125,0.16579533449602096,0.04161777802032702,0.11140175352359558,Low Volatility,0.6719233316319235,High Trend,0.0,8.827163696289062,False
2020-06-03,236.25999450683594,237.47000122070312,235.35000610351562,236.69000244140625,230.4087677001953,37228700,0.004498803620782477,0.1639800959094921,0.024790825168837162,0.11561068369202808,Low Volatility,0.7050287600504804,High Trend,1.03192138671875,9.859085083007812,True
2020-06-04,236.3300018310547,237.7899932861328,233.67999267578125,235.02999877929688,228.79278564453125,38716100,-0.007013544110295089,0.16676310942622175,0.12922578278128982,0.11521611864542629,Low Volatility,0.6908969198394532,High Trend,0.0,9.859085083007812,False
2020-06-05,236.22000122070312,240.3000030517578,235.6300048828125,239.69000244140625,233.3291015625,47365600,0.019827180761795127,0.17576561958865594,0.3012863894520702,0.11418933337888358,High Volatility,0.6496681981727754,High Trend,0.0,9.859085083007812,False
2020-06-08,239.5399932861328,241.67999267578125,237.91000366210938,241.5500030517578,235.1397247314453,32937300,0.00775995431697285,0.17352344629724945,0.13545428089542938,0.11112382554787055,Low Volatility,0.6403966029899673,High Trend,1.8106231689453125,11.669708251953125,True
2020-06-09,240.66000366210938,244.17999267578125,240.47000122070312,243.3000030517578,236.84335327148438,35046300,0.0072451753610955905,0.17044457388117815,0.005778379448441778,0.10871882697295374,Low Volatility,0.6378544326599964,High Trend,0.0,11.669708251953125,False
2020-06-10,245.0500030517578,247.82000732421875,244.50999450683594,246.22000122070312,239.6858673095703,58084400,0.012001662697401771,0.17192840509914964,0.05339143793096019,0.10981073017331848,Low Volatility,0.6387003363986978,High Trend,2.8425140380859375,14.512222290039062,True
2020-06-11,242.16000366210938,243.58999633789062,233.9600067138672,234.02000427246094,227.8096160888672,72919400,-0.04954923439588599,0.2394479816422038,0.6909071063149886,0.1311624632319976,High Volatility,0.5477701767726223,High Trend,0.0,14.512222290039062,False
2020-06-12,239.08999633789062,240.39999389648438,231.74000549316406,235.8800048828125,229.62025451660156,72034800,0.00794803335706451,0.23359425865795475,0.6454052298214392,0.13262594068082204,High Volatility,0.5677619879991243,High Trend,0.0,14.512222290039062,False
2020-06-15,232.44000244140625,239.4499969482422,231.47000122070312,238.75,232.41407775878906,45307400,0.012167146352437763,0.23395292624420538,0.04735942591431679,0.13997355896264727,Low Volatility,0.5982979619435906,High Trend,2.7938232421875,17.306045532226562,True
2020-06-16,243.77999877929688,244.38999938964844,239.10000610351562,242.85000610351562,236.40524291992188,48890100,0.017172648058243034,0.23849137915493415,0.05618661729610757,0.13976592221095588,Low Volatility,0.5860418213278812,High Trend,3.9911651611328125,21.297210693359375,True
2020-06-17,244.39999389648438,245.5,242.72999572753906,243.6199951171875,237.15481567382812,34749300,0.003170711210326971,0.23257818798643243,0.15717135130844212,0.14136645540663692,Low Volatility,0.6078233588047544,High Trend,0.0,21.297210693359375,False
2020-06-18,243.2899932861328,244.52999877929688,242.49000549316406,244.27999877929688,237.79733276367188,30578600,0.0027092727930408955,0.23161360895744582,0.00517963338773916,0.14509557077476698,Low Volatility,0.6264552908953863,High Trend,0.0,21.297210693359375,False
2020-06-19,246.72999572753906,247.0,242.4499969482422,244.24000549316406,237.75839233398438,49422100,-0.00016375469495366612,0.2241003629293069,0.0322496535685783,0.14142878046585597,Low Volatility,0.6310957225467326,High Trend,0.0,21.297210693359375,False
2020-06-22,243.67999267578125,246.8699951171875,243.3800048828125,246.74000549316406,240.60971069335938,24068700,0.011992503530094956,0.22064141205105314,0.136453660149854,0.1421962666257296,Low Volatility,0.6444677148495926,High Trend,2.851318359375,24.148529052734375,True
2020-06-23,248.38999938964844,251.14999389648438,247.82000732421875,248.83999633789062,242.6575164794922,32767400,0.008510902491140948,0.2212465273660605,0.03908087473560627,0.1402412713132647,Low Volatility,0.6338688022941501,High Trend,0.0,24.148529052734375,False
2020-06-24,248.05999755859375,249.3300018310547,242.16000366210938,243.7100067138672,237.65501403808594,46032400,-0.020615485207230444,0.23628059654365885,0.32694289104495894,0.14434834228198024,Low Volatility,0.6109191545709857,High Trend,-5.00250244140625,19.146026611328125,True
2020-06-25,243.8000030517578,246.33999633789062,241.13999938964844,246.02999877929688,239.91734313964844,36940800,0.009519383004475301,0.23719732504176777,0.33826305673136414,0.14093648904407546,Low Volatility,0.5941740237553612,High Trend,0.0,19.146026611328125,False
2020-06-26,245.77999877929688,245.9600067138672,239.67999267578125,240.22000122070312,234.25173950195312,52824600,-0.023614814850619337,0.25465591240419555,0.3719304484780324,0.1427320007295604,Low Volatility,0.5604896402444919,High Trend,-5.6656036376953125,13.480422973632812,True
2020-06-29,239.97000122070312,242.85000610351562,237.35000610351562,242.83999633789062,236.80661010742188,34377800,0.010906517112319936,0.25268599430264493,0.3875009902212213,0.14311777845810797,High Volatility,0.5663858768788512,High Trend,0.0,13.480422973632812,False
2020-06-30,242.77000427246094,248.16000366210938,242.5800018310547,247.60000610351562,241.44839477539062,38909200,0.01960158403459733,0.25987014212545445,0.09760188413469892,0.1393874821781766,Low Volatility,0.5363735942811242,High Trend,4.64178466796875,18.122207641601562,True
2020-07-01,247.63999938964844,251.52000427246094,247.0800018310547,250.49000549316406,244.26657104492188,34689200,0.011671961091946237,0.26135281373076064,0.08900979677310773,0.13870960342801805,Low Volatility,0.5307369813546884,High Trend,2.81817626953125,20.940383911132812,True
2020-07-02,253.02000427246094,254.27000427246094,251.7100067138672,252.19000244140625,245.92431640625,31956500,0.0067866239503695525,0.2616237237906973,0.05483777340798448,0.13756311118642173,Low Volatility,0.5258051876689676,High Trend,0.0,20.940383911132812,False
2020-07-06,255.4499969482422,258.92999267578125,255.42999267578125,258.3900146484375,251.97027587890625,34589000,0.024584634659180038,0.26881944001578323,0.1997821747155074,0.13926009659650762,Low Volatility,0.5180432508464835,High Trend,6.04595947265625,26.986343383789062,True
2020-07-07,258.1300048828125,260.8800048828125,256.29998779296875,256.6099853515625,250.23448181152344,36578200,-0.006888884259574346,0.26584670618026635,0.3532893736503802,0.13953498580908957,Low Volatility,0.5248700945516819,High Trend,0.0,26.986343383789062,False
2020-07-08,257.9800109863281,260.0199890136719,256.5,259.989990234375,253.53060913085938,30426300,0.013172154754509835,0.26760188306432325,0.22518460444022492,0.14056775197809132,Low Volatility,0.5252868566111815,High Trend,0.0,26.986343383789062,False
2020-07-09,261.9700012207031,262.8699951171875,257.6300048828125,262.17999267578125,255.6661834716797,40312900,0.008423339288858855,0.2678279131329976,0.05330532139643797,0.13948014760375002,Low Volatility,0.5207827144383087,High Trend,2.1355743408203125,29.121917724609375,True
2020-07-10,262.0299987792969,264.2300109863281,259.260009765625,263.9700012207031,257.41162109375,32885300,0.0068270179433551625,0.2664240774189538,0.01791866266220643,0.13733235059382112,Low Volatility,0.5154652384433897,High Trend,0.0,29.121917724609375,False
